x,y,z,qw,qx,qy,qz
-0.32603598,-0.46583242,0.5313470600000001,0.23616307772997588,0.5984089729210873,-0.760060296749177,0.09188061357102353
-0.326052,-0.465808,0.531182,0.2360432675723156,0.598200867818834,-0.7601638755101989,0.0926832236377919
-0.3260694,-0.4657747,0.53101598,0.23583236492978826,0.5980354086343136,-0.760278535927772,0.0933450238563177
-0.3260868,-0.4657414,0.5308499600000001,0.2356219266380683,0.5978698708017229,-0.760392420143372,0.09400687561769773
-0.3261042,-0.4657081,0.5306839400000001,0.23541195265636966,0.597704255124274,-0.7605055282120619,0.09466877791407632
-0.3261216,-0.4656748,0.53051792,0.23520244294267084,0.5975385624049968,-0.7606178601902731,0.09533072973778929
-0.326139,-0.4656415,0.5303519,0.2349933974537165,0.597372793446738,-0.7607294161358076,0.09599273008136483
-0.3261564,-0.4656082,0.53018588,0.2347848161450167,0.5972069490521585,-0.7608401961078362,0.09665477793752626
-0.3261738,-0.4655749,0.53001986,0.23457669897084849,0.5970410300237322,-0.7609502001668987,0.09731687229919311
-0.3261912,-0.4655416,0.52985384,0.23436904588425483,0.5968750371637439,-0.7610594283749038,0.09797901215948392
-0.3262086,-0.4655083,0.52968782,0.23416185683704646,0.5967089712742871,-0.7611678807951274,0.09864119651171707
-0.326226,-0.465475,0.5295218,0.23395513177980098,0.5965428331572635,-0.7612755574922141,0.09930342434941407
-0.3262434,-0.4654417,0.5293557799999999,0.2337488706618643,0.5963766236143793,-0.7613824585321757,0.09996569466629965
-0.3262608,-0.4654084,0.52918976,0.23354307343135,0.5962103434471452,-0.7614885839823902,0.1006280064563058
-0.3262782,-0.4653751,0.52902374,0.23333774003514068,0.5960439934568735,-0.7615939339116032,0.10129035871357142
-0.3262956,-0.4653418,0.52885772,0.2331328704188875,0.5958775744446766,-0.761698508389926,0.10195275043244623
-0.326313,-0.4653085,0.5286917,0.2329284645270115,0.595711087211465,-0.7618023074888362,0.1026151806074912
-0.3263304,-0.4652752,0.52852568,0.23272452230270266,0.5955445325579461,-0.7619053312811755,0.10327764823348137
-0.32634828,-0.46525304,0.5283813199999999,0.23251835676670649,0.5954331868621439,-0.761978634565669,0.10384167860324849
-0.32636712,-0.46525316,0.5282802799999999,0.2323070096367793,0.5954323186081646,-0.7619936586167546,0.10420878781741552
-0.32638596,-0.46525328,0.5281792399999999,0.2320957191127968,0.5954313729174325,-0.7620084872306361,0.10457591837346031
-0.3264048,-0.4652534,0.5280781999999999,0.23188448522250246,0.5954303498484567,-0.7620231203959822,0.10494307015906244
-0.32642364,-0.46525352,0.52797716,0.23167330799359365,0.5954292494597551,-0.7620375581015298,0.10531024306189665
-0.32644248,-0.46525364,0.52787612,0.23146218745372016,0.595428071809854,-0.7620518003360841,0.10567743696963533
-0.32646132,-0.46525376,0.52777508,0.23125112363048522,0.5954268169572888,-0.7620658470885178,0.10604465176994637
-0.32648016,-0.46525388,0.52767404,0.2310401165514455,0.5954254849606025,-0.762079698347772,0.10641188735049428
-0.326499,-0.465254,0.527573,0.23082916624411004,0.5954240758783479,-0.762093354102856,0.10677914359894067
-0.32651784,-0.46525412,0.52747196,0.2306182727359421,0.5954225897690851,-0.7621068143428468,0.1071464204029425
-0.32653668,-0.46525424,0.52737092,0.2304074360543571,0.5954210266913833,-0.7621200790568893,0.10751371765015452
-0.32655552,-0.46525436,0.52726988,0.23019665622672414,0.5954193867038198,-0.7621331482341971,0.10788103522822731
-0.32657436,-0.4652544799999999,0.52716884,0.22998593328036554,0.5954176698649801,-0.7621460218640513,0.10824837302480819
-0.3265932,-0.4652545999999999,0.5270678,0.2297752672425562,0.5954158762334586,-0.7621586999358012,0.10861573092754166
-0.32661204,-0.4652547199999999,0.52696676,0.22956465814052468,0.5954140058678574,-0.7621711824388641,0.1089831088240685
-0.32663088,-0.46525484,0.52686572,0.22935410600145253,0.5954120588267874,-0.7621834693627255,0.1093505066020264
