x,y,z,rx,ry,rz,vx,vy,vz,vrx,vry,vrz,ax,ay,az,arx,ary,arz
-0.31192782993318036,-0.5053041929051997,0.5376386656703085,2.875384711169729,0.15564181827714701,-1.5657758956047994,0.04943626854552943,-0.06139446242400731,0.03108759454894735,-0.13803030179746983,1.3589601389424164,0.21655396601536572,0.0884051776099695,0.14059996539289146,0.14193673049049438,-0.38384736423359556,-0.2952911451634239,-0.7900910273307321
-0.3110026386880244,-0.5043115939120687,0.5380427286610138,2.8894541014620567,0.12956574814504168,-1.5712546631217008,0.05158467094447544,-0.04390668117270547,0.0324383458587354,-0.01983782053556929,0.9847084811289014,0.13527475526178734,0.09041587163733225,0.18571349035112233,0.13891357973128488,-0.012708643048766843,-1.39548204594664,-0.9929857392754203
-0.30999630501209846,-0.5041381859600395,0.5386556956551518,2.898884189185138,0.11825616767359363,-1.5697670933460355,0.05408537630158728,-0.03429121200333539,0.03514679467492032,0.052334179632536795,0.7573476075283184,0.11406057736289443,0.09328906259927425,0.20456476237417426,0.14005046106561245,0.19656678283556744,-1.9855823479104115,-1.0064714558267944
-0.3088638857564685,-0.5050881478220676,0.5391591205518065,2.904625218610401,0.12817995412956598,-1.5613898685365308,0.057221191524954605,-0.033831880632742825,0.03674277356250726,0.09071579857961636,0.70668620943846,0.1452584799809929,0.09772962158299611,0.1962788479012912,0.1379770862060846,0.2951678674560817,-2.0349267229268677,-0.8717309585404197
-0.3075836768607685,-0.5070419881884518,0.5393468479966672,2.9094062096458626,0.15688971928475925,-1.5494360786692989,0.061070565316751785,-0.04061665273435813,0.0358932718891198,0.11854019248477782,0.7949157774917854,0.19922936950209083,0.10379429816489757,0.168814030841548,0.12937632478031186,0.35772497789137137,-1.701328703684128,-0.6846469626436396
-0.3063224617181167,-0.5090195351385924,0.5392780125164839,2.9170231759603986,0.18793508039317655,-1.5420095942571317,0.06439127902327872,-0.047002688141538185,0.03328992950428655,0.16335325978014623,0.8918554908503717,0.21700807037902395,0.10802314039401689,0.14435875409637622,0.11672385552221176,0.46100243629783605,-1.3682568606453673,-0.6070526435014291
-0.30527710434455063,-0.510168171393988,0.5392513543274225,2.9290254193685126,0.20510614850150752,-1.5441094284685812,0.0659000389520504,-0.04722000297749424,0.03116598954233829,0.23377966554859758,0.8860504965710533,0.1685439560176386,0.10726787294914171,0.13756481135398485,0.10618487453339773,0.6234975871341149,-1.3242312281414792,-0.7063645757381795
-0.30449968149398365,-0.5103906110944764,0.539881963550838,2.9415203716502454,0.20636341993826357,-1.5541641464295808,0.06544598736798972,-0.04128582778045154,0.033579487744971666,0.300997223335175,0.7750140632739435,0.0715480963786058,0.10160589736266998,0.14676153873247372,0.10781071895397529,0.7670161599441012,-1.5489219729829642,-0.9216025805265924
-0.3039057557840858,-0.5098800794320503,0.5417561266766866,2.947773582457502,0.20286886298683138,-1.5684859902143775,0.0637922973989966,-0.031121415908537016,0.043889233426192414,0.3211835654840648,0.6431006410195702,-0.04460377820647382,0.09335438654368595,0.16578933491707168,0.12879719570446985,0.785265806173496,-1.8104808178843466,-1.1700802249534865
-0.30341703903080997,-0.5090104134290532,0.5450108672742695,2.944118807479096,0.20336288326363633,-1.584920400096056,0.06156948100502799,-0.01957595098989743,0.06215129049114925,0.27562804873307445,0.5487767702736288,-0.16399020882822796,0.08425276202647293,0.18694285303365288,0.1676136593879456,0.6440146110380973,-1.964993829243919,-1.4106685548282942
