timestamp,x_integrated,y_integrated,z_integrated,rx_integrated,ry_integrated,rz_integrated,x_actual,y_actual,z_actual,rx_actual,ry_actual,rz_actual,x_error,y_error,z_error,rx_error,ry_error,rz_error
0.16666666666666666,-0.32694119450000003,-0.46918794383333334,0.5260845133333335,3.028688883333333,-0.4633859333333334,-1.766905951666667,-0.326661,-0.468366,0.528307,3.00675,-0.476033,-1.75516,-0.00028019450000005275,-0.0008219438333333384,-0.0022224866666664678,0.02193888333333316,0.012647066666666595,-0.01174595166666692
0.18333333333333332,-0.32682551150000005,-0.4704193721666667,0.5266079500000002,3.022675383333333,-0.45194651666666674,-1.7549241183333337,-0.326056,-0.47081,0.530712,2.98103,-0.44413,-1.72929,-0.0007695115000000419,0.0003906278333333235,-0.004104049999999804,0.04164538333333301,-0.007816516666666717,-0.025634118333333733
0.2,-0.3264208698333334,-0.4722069055,0.5279379466666668,3.0068915666666665,-0.4295656833333334,-1.7360721183333336,-0.325076,-0.47375,0.533192,2.95038,-0.398651,-1.69967,-0.0013448698333334286,0.0015430945000000085,-0.005254053333333175,0.05651156666666646,-0.030914683333333415,-0.03640211833333362
0.21666666666666667,-0.3257377581666667,-0.4745505055,0.5297399133333335,2.983306733333333,-0.3937321833333334,-1.7122617850000004,-0.323897,-0.477144,0.535155,2.91851,-0.335187,-1.67112,-0.0018407581666667339,0.0025934945000000154,-0.005415086666666569,0.06479673333333302,-0.05854518333333336,-0.04114178500000043
0.23333333333333334,-0.32481677650000007,-0.47745477216666665,0.5317572633333335,2.9539320666666664,-0.34374518333333337,-1.685718451666667,-0.322634,-0.481029,0.536584,2.88728,-0.257714,-1.64657,-0.0021827765000000943,0.003574227833333332,-0.004826736666666442,0.06665206666666634,-0.08603118333333337,-0.03914845166666692
0.25,-0.32369284150000005,-0.4809460388333333,0.5338698966666668,2.9208372333333332,-0.2822106833333334,-1.6573636183333336,-0.321298,-0.485513,0.53777,2.85887,-0.178475,-1.62297,-0.0023948415000000778,0.004566961166666661,-0.003900103333333127,0.061967233333333205,-0.10373568333333338,-0.03439361833333354
0.26666666666666666,-0.32237200650000003,-0.4850234055,0.5360628966666668,2.885590233333333,-0.21280835000000003,-1.6271931183333335,-0.319801,-0.490517,0.53903,2.83327,-0.104489,-1.59735,-0.002571006500000028,0.005493594499999976,-0.0029671033333331653,0.05232023333333302,-0.10831935000000004,-0.029843118333333418
0.2833333333333333,-0.32087708983333335,-0.4896213721666667,0.5382244133333335,2.850088233333333,-0.13770018333333336,-1.5952807850000001,-0.318221,-0.495761,0.539909,2.81366,-0.0327085,-1.57009,-0.002656089833333375,0.006139627833333328,-0.0016845866666664877,0.036428233333333004,-0.10499168333333336,-0.02519078500000016
0.3,-0.3192250715,-0.49455578883333334,0.5402369633333335,2.8154305666666666,-0.05792535000000004,-1.5626237850000002,-0.316554,-0.500619,0.540253,2.79835,0.0398934,-1.54564,-0.0026710715000000107,0.006063211166666693,-1.6036666666496835e-05,0.017080566666666464,-0.09781875000000004,-0.016983785000000307
0.31666666666666665,-0.3174887215,-0.4995681221666667,0.5419997300000001,2.7824940666666667,0.024250483333333295,-1.5306582850000001,-0.315094,-0.504529,0.540014,2.78748,0.106111,-1.52728,-0.00239472150000003,0.0049608778333333214,0.00198573000000013,-0.004985933333333303,-0.0818605166666667,-0.0033782850000001474
0.3333333333333333,-0.31577535483333335,-0.5043424721666667,0.5435094950000001,2.7525030666666668,0.10440648333333329,-1.5012751183333335,-0.3141,-0.506912,0.539583,2.7839,0.152272,-1.51894,-0.0016753548333333645,0.002569527833333307,0.003926495000000085,-0.031396933333333266,-0.047865516666666705,0.017664881666666465
0.35,-0.3141627831666667,-0.5086846721666667,0.5448568000000001,2.7261714,0.17819898333333328,-1.4753254516666667,-0.313527,-0.508084,0.539459,2.78624,0.173938,-1.51708,-0.0006357831666666813,-0.0006006721666667048,0.005397800000000119,-0.060068599999999694,0.004260983333333274,0.04175454833333325
0.36666666666666664,-0.3127091965,-0.5125577221666667,0.5461007150000001,2.7037767333333336,0.24345964999999994,-1.4524709516666667,-0.313353,-0.508718,0.539557,2.79286,0.178636,-1.51593,0.0006438034999999842,-0.003839722166666726,0.006543715000000172,-0.08908326666666655,0.06482364999999995,0.06345904833333327
0.3833333333333333,-0.3114289565,-0.5159902721666667,0.5472637183333334,2.6848734000000003,0.30096164999999997,-1.432329285,-0.313382,-0.509155,0.539719,2.79987,0.181295,-1.51493,0.0019530434999999735,-0.006835272166666684,0.007544718333333478,-0.11499659999999956,0.11966664999999996,0.0826007150000001
0.4,-0.31030367150000004,-0.5190457555000001,0.5483140616666667,2.668910016666667,0.35307564999999996,-1.414584285,-0.313432,-0.509634,0.539634,2.80619,0.19247,-1.51412,0.003128328499999944,-0.009411755500000063,0.008680061666666794,-0.1372799833333329,0.16060564999999996,0.0995357149999998
0.4166666666666667,-0.3092946848333334,-0.5218277555,0.5492094133333334,2.6554100000000003,0.4021414833333333,-1.398644035,-0.313355,-0.510474,0.539197,2.81175,0.214438,-1.51141,0.004060315166666606,-0.011353755500000062,0.010012413333333359,-0.1563399999999997,0.18770348333333334,0.11276596499999991
0.43333333333333335,-0.3083611498333334,-0.5243194555,0.5499672183333334,2.6441709500000004,0.44812815,-1.3848326850000001,-0.313097,-0.510982,0.538757,2.81791,0.233888,-1.51231,0.004735850166666611,-0.013337455499999984,0.011210218333333355,-0.17373904999999956,0.21424015,0.12747731499999992
0.45,-0.30746967650000007,-0.5264314555,0.5506327033333334,2.635290816666667,0.48941581666666667,-1.3739421516666668,-0.312667,-0.510635,0.538523,2.82655,0.239768,-1.52041,0.005197323499999906,-0.015796455500000084,0.012109703333333388,-0.19125918333333303,0.24964781666666666,0.14646784833333326
0.4666666666666667,-0.3065928498333334,-0.5281076721666667,0.5512448933333334,2.6289804166666673,0.5241904833333333,-1.366288385,-0.312071,-0.50957,0.538499,2.83861,0.22888,-1.53321,0.005478150166666584,-0.018537672166666685,0.012745893333333425,-0.20962958333333281,0.2953104833333333,0.1669216149999999
0.48333333333333334,-0.30571334816666673,-0.5293650938333333,0.5518236266666667,2.6253358166666674,0.5516963166666666,-1.3614174516666666,-0.311354,-0.508264,0.538583,2.85349,0.207015,-1.54538,0.005640651833333288,-0.02110109383333325,0.0132406266666667,-0.22815418333333248,0.3446813166666666,0.18396254833333336
0.5,-0.30482308316666673,-0.5302785405,0.552390165,2.6240358450000008,0.57253015,-1.3584380016666666,-0.31057,-0.507171,0.538807,2.86815,0.18362,-1.55311,0.005746916833333282,-0.023107540499999968,0.013583165000000008,-0.24411415499999922,0.38891014999999995,0.19467199833333337
0.5166666666666666,-0.3039122398333334,-0.5309532371666666,0.55296869,2.624454728333334,0.5885019499999999,-1.356502435,-0.309696,-0.506611,0.539217,2.87985,0.168841,-1.55581,0.005783760166666652,-0.024342237166666614,0.013751690000000094,-0.25539527166666565,0.4196609499999999,0.19930756500000002
0.5333333333333333,-0.3029684748333334,-0.5315154205,0.5535533783333334,2.6260818633333343,0.6019213,-1.3548237016666667,-0.3087,-0.506866,0.539596,2.88887,0.168652,-1.55305,0.0057315251666665845,-0.024649420499999963,0.013957378333333437,-0.26278813666666556,0.43326929999999997,0.19822629833333338
0.55,-0.30197894316666674,-0.5320740671666667,0.554120135,2.6286684300000007,0.61478425,-1.3529479516666667,-0.307565,-0.507926,0.539783,2.89686,0.182902,-1.54677,0.005586056833333242,-0.02414806716666673,0.014337135,-0.2681915699999995,0.43188225,0.19382204833333327
0.5666666666666667,-0.30094535150000007,-0.5326521921666667,0.5546495216666667,2.632297430000001,0.6276491666666667,-1.351117685,-0.306403,-0.509172,0.539793,2.9064,0.201375,-1.54247,0.005457648499999912,-0.023480192166666747,0.014856521666666733,-0.27410256999999927,0.42627416666666673,0.19135231500000005
